date,Ttb,Tx,Tn,R,Utb,Un
2019-06-09,30.6,34.8,26.5,0.0,81.0,63.0
2019-06-10,30.6,34.8,26.5,0.0,81.0,66.0
2019-06-11,30.1,34.8,26.2,1.0,82.0,66.0
2019-06-12,28.0,32.5,24.5,0.0,87.0,84.0
2019-06-13,28.2,32.3,24.7,1.0,87.0,71.0
2019-06-14,28.2,32.2,24.7,1.0,87.0,78.0
2019-06-15,29.2,32.2,26.6,0.0,87.0,71.0
2019-06-16,29.2,32.3,26.6,1.0,87.0,78.0
2019-06-17,28.4,32.3,26.0,1.0,86.0,74.0
2019-06-18,28.4,32.3,26.0,1.0,86.0,74.0
2019-06-19,29.5,33.9,26.2,0.0,82.0,64.0
2019-06-20,30.2,34.7,26.7,0.0,82.0,64.0
2019-06-21,31.2,35.4,26.8,0.0,78.0,62.0
2019-06-22,31.2,35.4,27.5,0.0,78.0,62.0
2019-06-23,29.4,33.5,27.5,0.0,81.0,70.0
2019-06-24,28.9,33.5,25.5,1.0,85.0,70.0
2019-06-25,28.9,33.9,25.5,1.0,85.0,68.0
2019-06-26,29.6,34.7,26.0,1.0,82.0,65.0
2019-06-27,30.3,34.9,26.4,0.0,82.0,63.0
2019-06-28,30.3,35.5,26.5,0.0,82.0,63.0
2019-06-29,29.9,35.5,26.5,1.0,82.0,64.0
2019-06-30,28.5,35.1,25.6,1.0,83.0,64.0
2019-07-01,27.7,33.0,25.2,1.0,88.0,74.0
2019-07-02,28.5,34.9,25.5,1.0,83.0,63.0
2019-07-03,27.7,33.0,25.2,0.0,88.0,73.0
2019-07-04,27.9,32.3,24.9,1.0,89.0,73.0
2019-07-05,27.9,32.3,24.9,1.0,89.0,73.0
2019-07-06,29.6,33.2,26.5,1.0,86.0,74.0
2019-07-07,29.7,33.5,26.5,0.0,84.0,69.0
2019-07-08,29.6,33.2,26.4,0.0,85.0,70.0
2019-07-09,27.4,32.5,24.3,1.0,85.0,70.0
2019-07-10,27.4,31.8,24.3,1.0,85.0,71.0
2019-07-11,28.0,31.8,25.1,0.0,86.0,71.0
2019-07-12,28.9,31.9,26.3,0.0,86.0,71.0
2019-07-13,28.9,31.9,26.3,0.0,87.0,74.0
2019-07-14,27.3,31.7,25.8,1.0,90.0,84.0
2019-07-15,27.3,31.7,24.7,1.0,90.0,84.0
2019-07-16,28.4,33.7,24.7,1.0,86.0,67.0
2019-07-17,30.0,34.0,26.2,0.0,86.0,67.0
2019-07-18,30.0,34.4,26.4,0.0,86.0,71.0
2019-07-19,29.4,34.0,26.4,1.0,86.0,71.0
2019-07-20,29.4,34.5,26.2,1.0,83.0,67.0
2019-07-21,29.3,34.5,25.4,0.0,80.0,60.0
2019-07-22,29.3,34.5,25.4,0.0,80.0,60.0
2019-07-23,27.5,32.4,25.3,1.0,86.0,70.0
2019-07-24,27.5,32.4,25.2,1.0,86.0,70.0
2019-07-25,28.0,32.4,25.3,1.0,85.0,70.0
2019-07-26,28.6,33.0,25.6,1.0,85.0,67.0
2019-07-27,29.7,34.3,25.8,0.0,82.0,62.0
2019-07-28,29.7,34.3,25.8,0.0,82.0,62.0
2019-07-29,28.8,34.3,25.1,1.0,84.0,63.0
2019-07-30,27.7,34.2,24.6,1.0,84.0,64.0
2019-07-31,27.2,32.6,24.5,1.0,84.0,73.0
2019-08-01,27.2,31.7,24.6,1.0,89.0,74.0
2019-08-02,26.8,30.3,24.7,1.0,90.0,82.0
2019-08-03,27.0,30.3,24.7,1.0,90.0,82.0
2019-08-04,26.7,30.8,24.5,1.0,89.0,75.0
2019-08-05,27.0,33.0,24.5,1.0,86.0,72.0
2019-08-06,28.7,34.5,25.0,1.0,83.0,63.0
2019-08-07,28.7,34.5,25.7,0.0,83.0,63.0
2019-08-08,28.6,33.6,25.7,0.0,85.0,72.0
2019-08-09,28.6,33.6,25.3,0.0,85.0,72.0
2019-08-10,29.4,35.1,25.3,0.0,82.0,62.0
2019-08-11,29.9,35.4,25.5,0.0,82.0,62.0
2019-08-12,30.6,35.6,27.0,0.0,81.0,62.0
2019-08-13,30.6,35.7,27.0,0.0,79.0,59.0
2019-08-14,29.4,36.3,24.0,1.0,79.0,59.0
2019-08-15,28.3,36.3,24.0,0.0,80.0,56.0
2019-08-16,27.7,34.3,24.0,1.0,82.0,61.0
2019-08-17,27.7,34.2,24.5,0.0,83.0,62.0
2019-08-18,29.2,34.2,25.5,0.0,83.0,62.0
2019-08-19,29.2,34.9,25.5,1.0,83.0,67.0
2019-08-20,28.1,34.9,25.5,1.0,86.0,63.0
2019-08-21,27.5,34.0,25.5,1.0,88.0,72.0
2019-08-22,26.9,33.6,25.0,1.0,88.0,66.0
2019-08-23,26.9,33.6,23.5,1.0,88.0,66.0
2019-08-24,27.1,35.7,23.5,1.0,85.0,62.0
2019-08-25,28.3,35.7,23.8,0.0,85.0,62.0
2019-08-26,28.3,32.2,23.8,1.0,86.0,70.0
2019-08-27,28.3,32.2,24.8,1.0,86.0,70.0
2019-08-28,28.7,35.4,24.8,1.0,83.0,63.0
2019-08-29,28.7,35.4,24.8,0.0,83.0,63.0
2019-08-30,26.2,32.5,24.0,1.0,90.0,78.0
2019-08-31,26.1,29.3,24.0,1.0,90.0,81.0
2019-09-01,26.2,29.3,24.0,1.0,90.0,78.0
2019-09-02,26.7,31.5,24.0,0.0,84.0,65.0
2019-09-03,27.9,33.6,23.5,0.0,79.0,63.0
2019-09-04,28.1,34.0,24.5,0.0,79.0,53.0
2019-09-05,28.9,36.0,24.5,0.0,79.0,51.0
2019-09-06,28.9,36.0,24.7,0.0,79.0,51.0
2019-09-07,29.2,34.6,25.0,0.0,81.0,57.0
2019-09-08,29.2,34.5,26.0,0.0,83.0,67.0
2019-09-09,28.5,32.9,26.0,1.0,88.0,77.0
2019-09-10,27.3,32.7,24.6,1.0,89.0,77.0
2019-09-11,27.3,32.7,24.3,0.0,89.0,71.0
2019-09-12,27.4,34.0,24.5,1.0,85.0,60.0
2019-09-13,28.0,34.2,24.3,0.0,83.0,55.0
2019-09-14,28.0,34.5,24.0,0.0,83.0,55.0
2019-09-15,28.2,34.5,24.0,0.0,83.0,58.0
2019-09-16,28.2,34.4,24.0,0.0,84.0,58.0
2019-09-17,27.8,33.7,24.0,1.0,84.0,58.0
2019-09-18,26.7,33.2,24.0,1.0,86.0,68.0
2019-09-19,26.7,33.0,24.0,1.0,86.0,68.0
2019-09-20,26.7,33.0,24.0,0.0,81.0,53.0
2019-09-21,25.8,32.0,21.6,0.0,73.0,48.0
2019-09-22,24.2,31.9,18.8,0.0,73.0,39.0
2019-09-23,23.4,32.0,17.7,0.0,73.0,38.0
2019-09-24,23.4,33.0,17.7,0.0,75.0,38.0
2019-09-25,24.0,33.0,18.5,0.0,75.0,38.0
2019-09-26,24.0,32.8,18.5,0.0,75.0,38.0
2019-09-27,24.4,32.8,18.3,0.0,75.0,35.0
2019-09-28,24.4,34.2,18.3,0.0,74.0,35.0
2019-09-29,24.7,34.2,18.6,0.0,75.0,37.0
2019-09-30,25.1,34.0,19.7,0.0,75.0,40.0
2019-10-01,25.1,33.4,19.9,0.0,76.0,44.0
2019-10-02,25.1,32.4,21.5,0.0,80.0,57.0
2019-10-03,25.9,32.0,22.0,1.0,86.0,72.0
2019-10-04,25.9,32.0,22.9,0.0,86.0,72.0
2019-10-05,26.7,33.0,23.2,1.0,83.0,55.0
2019-10-06,26.7,33.0,22.9,0.0,81.0,53.0
2019-10-07,26.5,32.4,23.5,0.0,81.0,53.0
2019-10-08,25.4,28.7,22.4,1.0,86.0,77.0
2019-10-09,25.4,28.7,22.5,1.0,86.0,77.0
2019-10-10,25.7,31.5,22.5,1.0,86.0,67.0
2019-10-11,26.3,32.0,22.5,0.0,86.0,66.0
2019-10-12,26.3,32.0,23.0,1.0,86.0,66.0
2019-10-13,24.9,29.0,23.0,1.0,83.0,67.0
2019-10-14,24.7,28.4,22.5,0.0,83.0,70.0
2019-10-15,24.4,28.0,22.5,0.0,83.0,67.0
2019-10-16,24.4,28.0,21.8,0.0,84.0,66.0
2019-10-17,23.8,28.0,20.8,0.0,84.0,66.0
2019-10-18,23.2,29.6,20.4,1.0,84.0,61.0
2019-10-19,23.2,29.6,19.7,0.0,83.0,58.0
2019-10-20,23.3,29.7,20.4,0.0,83.0,58.0
2019-10-21,24.7,30.0,21.3,0.0,83.0,60.0
2019-10-22,25.6,30.0,23.0,0.0,85.0,71.0
2019-10-23,25.6,30.0,23.0,1.0,85.0,75.0
2019-10-24,23.2,26.8,21.0,1.0,86.0,75.0
2019-10-25,23.2,26.8,21.0,0.0,86.0,75.0
2019-10-26,24.9,28.6,22.5,0.0,88.0,74.0
2019-10-27,24.9,28.6,22.5,0.0,88.0,74.0
2019-10-28,22.2,28.6,17.6,1.0,88.0,74.0
2019-10-29,21.2,29.5,14.8,0.0,75.0,38.0
2019-10-30,19.6,29.5,13.3,0.0,72.0,30.0
2019-10-31,19.6,28.8,13.3,0.0,75.0,30.0
2019-11-01,20.5,24.0,18.1,1.0,90.0,81.0
2019-11-02,21.2,24.0,19.2,1.0,90.0,81.0
2019-11-03,21.9,28.2,19.2,0.0,87.0,69.0
2019-11-04,21.9,28.5,18.4,0.0,83.0,56.0
2019-11-05,21.0,28.5,16.0,0.0,83.0,54.0
2019-11-06,21.0,28.4,16.0,0.0,83.0,53.0
2019-11-07,21.1,28.0,16.7,0.0,83.0,53.0
2019-11-08,21.1,28.0,16.7,0.0,82.0,52.0
2019-11-09,20.2,28.0,15.2,0.0,82.0,52.0
2019-11-10,20.2,28.0,15.2,0.0,82.0,52.0
2019-11-11,20.6,29.7,15.2,0.0,84.0,52.0
2019-11-12,21.2,29.7,15.7,0.0,85.0,58.0
2019-11-13,21.2,28.5,18.1,1.0,85.0,58.0
2019-11-14,21.1,25.7,18.1,1.0,88.0,65.0
2019-11-15,21.1,25.7,18.1,0.0,88.0,65.0
2019-11-16,21.6,25.7,20.5,1.0,88.0,65.0
2019-11-17,23.8,28.5,20.6,0.0,87.0,68.0
2019-11-18,23.8,28.5,20.6,1.0,86.0,68.0
2019-11-19,18.6,22.0,15.7,1.0,85.0,68.0
2019-11-20,18.3,22.0,15.5,0.0,85.0,70.0
2019-11-21,18.3,22.0,15.7,0.0,87.0,66.0
2019-11-22,20.7,24.3,16.9,0.0,89.0,70.0
2019-11-23,21.6,26.0,19.5,0.0,88.0,66.0
2019-11-24,22.2,26.0,20.0,0.0,88.0,71.0
2019-11-25,22.2,26.0,20.0,0.0,88.0,67.0
2019-11-26,22.2,26.0,20.1,0.0,88.0,71.0
2019-11-27,21.1,25.7,17.8,0.0,82.0,67.0
2019-11-28,19.4,24.4,17.0,0.0,79.0,67.0
2019-11-29,19.4,23.4,17.0,0.0,79.0,67.0
2019-11-30,19.3,23.4,16.9,0.0,87.0,73.0
2019-12-01,19.3,22.0,16.9,0.0,87.0,73.0
2019-12-02,17.0,22.0,15.7,0.0,66.0,49.0
2019-12-03,16.4,23.7,13.4,0.0,66.0,42.0
2019-12-04,15.3,23.7,9.8,0.0,72.0,40.0
2019-12-05,14.5,23.3,7.4,0.0,72.0,38.0
2019-12-06,13.3,23.3,6.9,0.0,72.0,35.0
2019-12-07,11.7,23.7,4.7,0.0,74.0,33.0
2019-12-08,11.7,23.7,4.7,0.0,74.0,35.0
2019-12-09,11.9,23.7,4.0,0.0,77.0,34.0
2019-12-10,12.6,24.0,5.0,0.0,77.0,34.0
2019-12-11,12.6,25.2,5.0,0.0,76.0,34.0
2019-12-12,13.0,25.2,5.0,0.0,76.0,37.0
2019-12-13,14.2,25.3,7.8,0.0,84.0,56.0
2019-12-14,17.9,26.5,12.5,0.0,84.0,60.0
2019-12-15,20.9,27.0,17.9,0.0,85.0,65.0
2019-12-16,21.7,27.0,18.3,0.0,85.0,65.0
2019-12-17,21.7,28.1,19.3,0.0,85.0,60.0
2019-12-18,21.7,28.1,18.3,0.0,85.0,60.0
2019-12-19,18.9,22.7,16.0,0.0,87.0,75.0
2019-12-20,15.4,16.4,14.4,1.0,89.0,81.0
2019-12-21,15.4,16.4,14.3,1.0,91.0,81.0
2019-12-22,16.0,17.9,14.4,1.0,95.0,88.0
2019-12-23,17.8,22.6,15.3,1.0,92.0,80.0
2019-12-24,20.4,24.7,17.8,0.0,92.0,80.0
2019-12-25,20.4,24.9,17.8,0.0,89.0,77.0
2019-12-26,19.7,24.9,17.8,0.0,84.0,69.0
2019-12-27,15.6,17.8,14.9,0.0,84.0,69.0
2019-12-28,15.6,17.8,14.5,0.0,85.0,71.0
2019-12-29,17.8,22.4,14.1,0.0,88.0,71.0
2019-12-30,18.5,23.4,14.5,0.0,88.0,70.0
2019-12-31,19.9,23.9,17.5,0.0,86.0,70.0
2020-01-01,20.2,23.4,17.5,0.0,86.0,70.0
2020-01-02,20.6,23.2,19.0,1.0,89.0,78.0
2020-01-03,20.8,23.2,19.4,1.0,91.0,79.0
2020-01-04,20.8,23.2,19.4,0.0,91.0,82.0
2020-01-05,20.8,23.5,19.5,1.0,91.0,79.0
2020-01-06,21.3,24.0,19.5,0.0,90.0,78.0
2020-01-07,21.4,24.0,19.5,0.0,88.0,70.0
2020-01-08,21.4,25.5,19.1,0.0,88.0,76.0
2020-01-09,21.5,25.5,19.1,0.0,86.0,70.0
2020-01-10,21.5,25.5,19.1,0.0,86.0,76.0
2020-01-11,19.6,23.4,16.4,1.0,86.0,68.0
2020-01-12,16.5,21.3,15.3,1.0,88.0,77.0
2020-01-13,16.5,20.5,15.3,1.0,88.0,82.0
2020-01-14,17.9,20.5,16.0,1.0,91.0,82.0
2020-01-15,20.8,24.0,18.7,1.0,91.0,76.0
2020-01-16,20.8,24.0,18.7,1.0,84.0,73.0
2020-01-17,15.6,19.3,14.8,0.0,84.0,73.0
2020-01-18,14.9,16.8,13.7,1.0,79.0,73.0
2020-01-19,14.7,16.2,13.5,1.0,89.0,77.0
2020-01-20,14.7,16.2,13.7,0.0,90.0,82.0
2020-01-21,16.9,19.7,14.2,1.0,91.0,84.0
2020-01-22,19.6,21.4,18.1,1.0,92.0,88.0
2020-01-23,20.9,23.4,19.1,1.0,93.0,89.0
2020-01-24,20.9,23.4,19.1,1.0,92.0,88.0
2020-01-25,17.2,21.1,12.7,1.0,82.0,69.0
2020-01-26,14.3,21.0,12.0,1.0,74.0,60.0
2020-01-27,13.7,16.3,11.8,0.0,74.0,60.0
2020-01-28,13.7,16.2,11.8,0.0,73.0,60.0
2020-01-29,13.8,16.2,11.8,0.0,74.0,55.0
2020-01-30,13.8,19.7,9.4,0.0,75.0,52.0
2020-01-31,14.0,19.7,9.4,0.0,79.0,52.0
2020-02-01,14.3,17.3,13.3,1.0,92.0,86.0
2020-02-02,15.7,17.3,14.0,1.0,93.0,86.0
2020-02-03,15.7,17.3,14.0,1.0,93.0,83.0
2020-02-04,14.3,15.4,13.0,1.0,91.0,83.0
2020-02-05,14.3,15.4,13.0,1.0,91.0,87.0
2020-02-06,16.0,19.7,13.7,1.0,92.0,89.0
2020-02-07,16.2,19.7,15.5,1.0,92.0,89.0
2020-02-08,16.2,18.1,15.5,1.0,92.0,89.0
2020-02-09,15.5,18.1,13.8,0.0,87.0,80.0
2020-02-10,15.5,19.0,13.8,0.0,87.0,80.0
2020-02-11,17.0,19.4,14.8,1.0,95.0,88.0
2020-02-12,19.6,22.9,17.0,1.0,95.0,88.0
2020-02-13,21.5,25.0,19.5,1.0,92.0,79.0
2020-02-14,23.2,28.2,20.3,1.0,90.0,78.0
2020-02-15,23.2,28.2,20.3,0.0,86.0,63.0
2020-02-16,17.2,25.2,15.2,0.0,69.0,52.0
2020-02-17,16.5,22.1,13.8,0.0,69.0,46.0
2020-02-18,16.2,20.5,12.9,0.0,69.0,46.0
2020-02-19,16.1,19.8,12.7,0.0,87.0,75.0
2020-02-20,16.1,19.8,12.7,0.0,90.0,81.0
2020-02-21,19.1,21.8,15.8,1.0,90.0,81.0
2020-02-22,19.1,26.0,15.8,0.0,84.0,61.0
2020-02-23,19.1,26.0,14.0,0.0,84.0,61.0
2020-02-24,19.1,24.5,14.0,0.0,86.0,67.0
2020-02-25,20.7,24.5,18.5,0.0,86.0,67.0
2020-02-26,21.7,27.6,18.5,0.0,83.0,63.0
2020-02-27,21.7,27.8,18.5,0.0,83.0,63.0
2020-02-28,21.7,27.8,17.6,0.0,86.0,71.0
2020-02-29,21.8,27.8,19.3,0.0,89.0,75.0
2020-03-01,22.4,24.2,20.4,0.0,91.0,80.0
2020-03-02,22.4,24.5,20.4,0.0,94.0,88.0
2020-03-03,21.6,24.2,20.3,1.0,94.0,88.0
2020-03-04,18.7,22.9,15.8,1.0,88.0,73.0
2020-03-05,18.7,22.9,15.8,1.0,87.0,73.0
2020-03-06,19.4,24.0,15.8,1.0,87.0,73.0
2020-03-07,20.9,24.6,18.9,0.0,87.0,73.0
2020-03-08,23.7,29.7,19.6,1.0,85.0,64.0
2020-03-09,23.7,29.7,19.6,0.0,74.0,53.0
2020-03-10,22.5,26.6,19.5,0.0,72.0,53.0
2020-03-11,20.9,24.5,19.2,0.0,72.0,61.0
2020-03-12,20.9,24.5,19.2,1.0,86.0,71.0
2020-03-13,23.0,26.6,21.0,1.0,86.0,71.0
2020-03-14,23.0,26.6,21.0,0.0,86.0,71.0
2020-03-15,19.7,21.8,18.9,0.0,86.0,77.0
2020-03-16,19.7,21.8,18.9,1.0,98.0,97.0
2020-03-17,19.2,20.4,17.7,1.0,98.0,97.0
2020-03-18,18.6,20.5,17.1,1.0,98.0,95.0
2020-03-19,18.6,20.5,17.1,1.0,93.0,80.0
2020-03-20,20.7,24.2,18.0,0.0,90.0,75.0
2020-03-21,22.7,26.3,19.1,1.0,90.0,75.0
2020-03-22,23.2,28.0,19.9,1.0,88.0,72.0
2020-03-23,24.1,26.7,21.5,1.0,89.0,79.0
2020-03-24,24.1,26.7,21.5,1.0,89.0,79.0
2020-03-25,22.4,25.8,20.0,1.0,96.0,89.0
2020-03-26,22.4,25.8,20.0,1.0,96.0,89.0
2020-03-27,24.1,27.8,21.6,0.0,93.0,83.0
2020-03-28,24.1,27.8,21.6,1.0,93.0,83.0
2020-03-29,21.9,24.8,19.7,1.0,93.0,83.0
2020-03-30,19.7,24.4,17.6,1.0,88.0,80.0
2020-03-31,18.9,20.3,17.3,1.0,87.0,80.0
2020-04-01,18.9,20.0,17.3,0.0,87.0,81.0
2020-04-02,18.9,20.3,17.9,1.0,98.0,93.0
2020-04-03,18.9,19.8,17.9,1.0,98.0,93.0
2020-04-04,18.5,19.7,17.3,1.0,96.0,91.0
2020-04-05,18.1,19.7,14.6,1.0,90.0,83.0
2020-04-06,18.1,22.0,14.6,1.0,87.0,67.0
2020-04-07,19.7,24.6,16.2,1.0,85.0,65.0
2020-04-08,20.4,25.8,17.2,0.0,81.0,59.0
2020-04-09,22.4,25.8,18.4,0.0,85.0,65.0
2020-04-10,22.8,27.5,20.6,0.0,86.0,73.0
2020-04-11,22.8,26.5,20.6,1.0,87.0,77.0
2020-04-12,19.9,26.5,17.4,1.0,88.0,77.0
2020-04-13,18.6,25.6,14.0,1.0,88.0,77.0
2020-04-14,18.6,25.6,14.0,1.0,83.0,64.0
2020-04-15,20.2,25.6,15.5,0.0,83.0,64.0
2020-04-16,21.3,24.9,20.0,1.0,96.0,92.0
2020-04-17,23.2,24.9,21.5,1.0,96.0,92.0
2020-04-18,24.9,27.5,22.0,1.0,89.0,80.0
2020-04-19,25.8,28.5,23.5,0.0,89.0,80.0
2020-04-20,25.8,29.6,23.9,0.0,88.0,78.0
2020-04-21,25.8,28.5,23.9,0.0,90.0,81.0
2020-04-22,24.2,28.0,21.4,1.0,89.0,71.0
2020-04-23,19.6,23.2,17.9,1.0,89.0,81.0
2020-04-24,17.7,21.4,15.2,1.0,88.0,71.0
2020-04-25,17.7,21.4,15.2,1.0,88.0,68.0
2020-04-26,19.1,22.5,15.6,1.0,86.0,66.0
2020-04-27,22.3,31.0,16.0,0.0,77.0,41.0
2020-04-28,24.0,31.0,17.6,0.0,77.0,41.0
2020-04-29,24.0,29.5,19.5,0.0,80.0,55.0
2020-04-30,23.5,27.5,20.4,0.0,86.0,71.0
2020-05-01,23.5,27.5,21.1,1.0,86.0,71.0
2020-05-02,25.1,31.0,22.2,0.0,82.0,70.0
2020-05-03,27.1,31.4,24.0,0.0,82.0,63.0
2020-05-04,28.7,33.5,25.5,1.0,82.0,70.0
2020-05-05,28.7,33.5,25.5,0.0,83.0,70.0
2020-05-06,28.5,32.5,25.8,0.0,84.0,71.0
2020-05-07,28.5,32.5,26.3,0.0,84.0,72.0
2020-05-08,28.5,33.3,26.3,0.0,83.0,72.0
2020-05-09,29.3,33.5,25.0,1.0,83.0,63.0
2020-05-10,28.5,33.5,25.0,0.0,83.0,63.0
2020-05-11,28.5,33.0,25.0,0.0,79.0,66.0
2020-05-12,26.6,30.5,24.5,1.0,83.0,68.0
2020-05-13,26.6,30.5,23.0,1.0,79.0,66.0
2020-05-14,26.9,32.0,24.5,0.0,81.0,66.0
2020-05-15,27.9,33.2,23.0,0.0,79.0,63.0
2020-05-16,28.1,33.2,22.6,0.0,81.0,63.0
2020-05-17,27.9,33.2,22.5,1.0,81.0,63.0
2020-05-18,27.5,32.5,22.6,1.0,85.0,72.0
2020-05-19,27.5,33.2,24.7,1.0,85.0,72.0
2020-05-20,29.6,34.0,25.8,0.0,83.0,67.0
2020-05-21,30.3,34.0,26.5,0.0,80.0,62.0
2020-05-22,30.3,33.7,25.8,0.0,80.0,62.0
2020-05-23,28.5,33.3,25.0,1.0,83.0,68.0
2020-05-24,28.5,33.3,25.0,1.0,83.0,69.0
2020-05-25,28.5,33.3,25.0,1.0,83.0,68.0
2020-05-26,26.7,31.2,23.0,1.0,83.0,66.0
2020-05-27,26.3,30.0,23.0,1.0,83.0,66.0
2020-05-28,26.3,30.0,23.2,1.0,85.0,66.0
2020-05-29,27.2,31.6,24.0,1.0,85.0,66.0
2020-05-30,28.7,33.8,24.2,0.0,82.0,63.0
2020-05-31,29.1,34.1,25.4,0.0,82.0,62.0
2020-06-01,29.4,34.3,25.4,0.0,81.0,60.0
2020-06-02,29.8,34.4,25.5,0.0,79.0,60.0
2020-06-03,29.9,34.7,25.6,0.0,77.0,61.0
2020-06-04,29.9,34.7,25.6,0.0,79.0,63.0
2020-06-05,29.1,32.5,26.0,1.0,81.0,67.0
2020-06-06,29.1,32.5,25.5,1.0,81.0,67.0
2020-06-07,29.7,35.5,25.5,0.0,80.0,65.0
2020-06-08,30.5,35.7,25.5,0.0,78.0,59.0
2020-06-09,30.5,35.7,26.1,0.0,78.0,59.0
2020-06-10,28.5,33.4,26.1,1.0,84.0,72.0
2020-06-11,28.5,33.4,25.0,1.0,84.0,72.0
2020-06-12,29.2,34.5,25.0,0.0,79.0,65.0
2020-06-13,29.2,34.5,25.5,0.0,79.0,65.0
2020-06-14,28.8,33.9,25.5,1.0,85.0,66.0
2020-06-15,27.9,33.2,25.0,1.0,88.0,72.0
2020-06-16,27.9,32.0,25.0,1.0,88.0,72.0
2020-06-17,28.5,32.7,26.0,1.0,86.0,72.0
2020-06-18,28.7,32.7,26.0,0.0,85.0,70.0
2020-06-19,28.7,33.5,26.0,1.0,85.0,70.0
2020-06-20,29.2,33.5,26.0,0.0,84.0,70.0
2020-06-21,29.8,33.8,26.4,1.0,81.0,68.0
2020-06-22,30.9,35.3,26.6,0.0,78.0,64.0
2020-06-23,30.9,35.6,26.6,0.0,78.0,63.0
2020-06-24,30.4,35.3,26.6,1.0,82.0,64.0
2020-06-25,28.9,33.3,26.2,1.0,85.0,71.0
2020-06-26,28.9,33.3,26.2,1.0,85.0,71.0
2020-06-27,28.8,34.5,26.0,1.0,82.0,64.0
2020-06-28,29.5,35.0,26.0,1.0,81.0,64.0
2020-06-29,29.9,35.0,26.2,0.0,81.0,68.0
2020-06-30,29.9,34.7,26.2,0.0,82.0,70.0
2020-07-01,29.3,34.2,26.0,0.0,85.0,70.0
2020-07-02,28.1,33.7,26.0,1.0,87.0,74.0
2020-07-03,27.7,32.7,25.0,1.0,87.0,67.0
2020-07-04,27.7,32.7,26.0,1.0,87.0,68.0
2020-07-05,28.6,33.6,26.0,1.0,83.0,68.0
2020-07-06,29.4,33.8,26.0,1.0,83.0,72.0
2020-07-07,29.4,33.8,26.0,1.0,81.0,72.0
2020-07-08,29.9,33.8,26.4,1.0,81.0,68.0
2020-07-09,29.0,33.8,26.2,0.0,81.0,68.0
2020-07-10,28.8,32.2,26.2,0.0,88.0,79.0
2020-07-11,26.6,29.8,25.1,1.0,90.0,83.0
2020-07-12,26.6,29.8,24.5,1.0,90.0,83.0
2020-07-13,28.5,34.2,24.1,1.0,83.0,66.0
2020-07-14,28.6,34.5,24.1,1.0,82.0,63.0
2020-07-15,29.8,34.2,26.2,0.0,82.0,66.0
2020-07-16,29.8,35.2,26.2,0.0,82.0,64.0
2020-07-17,29.3,33.9,25.8,1.0,83.0,67.0
2020-07-18,29.3,33.8,25.8,0.0,83.0,67.0
2020-07-19,29.3,33.3,25.8,0.0,83.0,67.0
2020-07-20,27.7,33.0,25.4,1.0,87.0,73.0
2020-07-21,27.7,33.0,25.2,1.0,87.0,73.0
2020-07-22,29.0,33.5,25.1,0.0,81.0,63.0
2020-07-23,29.2,34.2,25.1,0.0,80.0,63.0
2020-07-24,29.8,34.4,25.1,0.0,80.0,63.0
2020-07-25,29.8,34.4,25.5,0.0,80.0,64.0
2020-07-26,29.8,34.2,25.5,0.0,80.0,69.0
2020-07-27,28.2,32.6,25.0,1.0,84.0,69.0
2020-07-28,28.2,32.6,25.0,1.0,84.0,70.0
2020-07-29,28.9,33.5,25.1,1.0,84.0,69.0
2020-07-30,28.9,35.6,25.1,0.0,84.0,58.0
2020-07-31,28.5,35.6,25.0,1.0,84.0,58.0
2020-08-01,28.3,32.3,25.0,1.0,84.0,73.0
2020-08-02,27.9,31.0,25.0,0.0,86.0,78.0
2020-08-03,27.2,31.0,25.0,1.0,91.0,78.0
2020-08-04,26.9,30.8,25.0,1.0,94.0,88.0
2020-08-05,26.9,30.8,25.0,1.0,94.0,88.0
2020-08-06,26.9,29.3,25.0,1.0,94.0,88.0
2020-08-07,26.9,29.3,25.0,1.0,93.0,85.0
2020-08-08,28.4,32.8,25.0,1.0,88.0,76.0
2020-08-09,28.7,33.3,25.4,0.0,85.0,67.0
2020-08-10,29.4,33.9,25.0,1.0,83.0,70.0
2020-08-11,29.4,33.9,25.5,1.0,83.0,70.0
2020-08-12,28.4,33.7,25.0,1.0,85.0,70.0
2020-08-13,27.6,33.0,25.1,1.0,89.0,77.0
2020-08-14,27.1,31.0,25.0,1.0,89.0,72.0
2020-08-15,26.5,29.7,24.5,1.0,91.0,83.0
2020-08-16,25.7,29.7,24.5,1.0,92.0,83.0
2020-08-17,25.7,29.7,24.0,1.0,92.0,83.0
2020-08-18,26.3,30.8,24.0,1.0,89.0,74.0
2020-08-19,26.6,31.7,24.0,0.0,89.0,70.0
2020-08-20,26.9,31.7,24.5,1.0,89.0,70.0
2020-08-21,27.2,33.5,24.5,1.0,87.0,66.0
2020-08-22,27.8,33.5,24.2,1.0,86.0,66.0
2020-08-23,28.1,33.6,24.2,1.0,86.0,66.0
2020-08-24,28.8,34.0,25.0,0.0,83.0,66.0
2020-08-25,28.8,35.0,25.0,0.0,85.0,66.0
2020-08-26,28.8,35.8,25.0,1.0,83.0,61.0
2020-08-27,29.4,35.8,25.2,0.0,85.0,61.0
2020-08-28,29.6,35.4,26.0,0.0,83.0,63.0
2020-08-29,29.8,35.4,26.0,0.0,83.0,63.0
2020-08-30,29.8,35.4,25.5,0.0,81.0,59.0
2020-08-31,29.4,35.6,25.5,0.0,80.0,57.0
