date,Ttb,Tx,Tn,R,Utb,Un
2020/01/27,13.7,16.3,12.0,,69.0,60.0
2020/01/28,13.6,15.6,11.8,,74.0,66.0
2020/01/29,13.8,16.2,11.8,,73.0,55.0
2020/01/30,14.0,21.8,9.4,,75.0,40.0
2020/01/31,13.4,19.7,8.0,,79.0,52.0
2020/02/01,14.3,16.0,13.3,7.4,92.0,86.0
2020/02/02,15.7,17.3,14.0,0.6,94.0,92.0
2020/02/03,16.5,18.0,15.0,39.1,93.0,83.0
2020/02/04,14.3,15.4,13.0,0.2,83.0,77.0
2020/02/05,13.9,14.9,12.5,1.6,91.0,87.0
2020/02/06,16.0,19.7,13.7,6.8,95.0,90.0
2020/02/07,18.3,20.0,17.0,0.5,92.0,89.0
2020/02/08,16.2,18.1,15.5,2.7,92.0,89.0
2020/02/09,15.0,16.0,13.8,,85.0,80.0
2020/02/10,15.5,19.0,13.4,,87.0,74.0
2020/02/11,17.0,19.4,14.8,0.5,95.0,92.0
2020/02/12,19.6,22.9,17.0,3.6,95.0,88.0
2020/02/13,21.5,25.0,19.5,16.2,92.0,78.0
2020/02/14,23.2,28.2,20.5,0.4,90.0,79.0
2020/02/15,24.2,30.4,20.3,,86.0,63.0
2020/02/16,17.2,25.2,15.2,,61.0,52.0
2020/02/17,16.5,20.5,13.8,,69.0,46.0
2020/02/18,16.2,22.1,12.9,,69.0,42.0
2020/02/19,13.3,19.8,9.4,,87.0,75.0
2020/02/20,16.1,19.8,12.7,,90.0,82.0
2020/02/21,19.1,21.8,17.0,0.0,92.0,81.0
2020/02/22,19.9,26.0,15.8,,84.0,61.0
2020/02/23,19.1,26.3,14.0,,81.0,51.0
2020/02/24,18.6,24.5,13.8,,86.0,67.0
2020/02/25,20.7,23.0,18.5,,88.0,76.0
2020/02/26,21.7,27.6,18.5,,83.0,63.0
2020/02/27,21.7,29.2,16.5,,82.0,56.0
2020/02/28,21.8,27.8,19.3,,86.0,71.0
2020/02/29,20.6,23.7,17.6,,91.0,80.0
2020/03/01,22.9,28.0,20.4,,89.0,75.0
2020/03/02,22.4,24.2,21.6,,94.0,88.0
2020/03/03,21.6,24.5,20.3,4.6,96.0,89.0
2020/03/04,18.7,22.9,15.8,19.4,88.0,73.0
2020/03/05,17.2,20.3,14.5,0.1,82.0,72.0
2020/03/06,19.4,24.0,15.8,0.0,87.0,73.0
2020/03/07,20.9,24.6,18.9,,91.0,82.0
2020/03/08,23.7,29.7,19.6,0.2,85.0,64.0
2020/03/09,25.3,35.2,20.3,,74.0,44.0
2020/03/10,22.5,26.6,19.5,,67.0,53.0
2020/03/11,20.9,23.8,19.2,,72.0,61.0
2020/03/12,20.9,24.5,18.3,1.5,86.0,81.0
2020/03/13,24.6,29.7,21.0,0.6,88.0,71.0
2020/03/14,23.0,26.6,21.6,,70.0,59.0
2020/03/15,19.7,21.8,18.9,,86.0,77.0
2020/03/16,19.2,20.4,17.7,1.0,98.0,97.0
2020/03/17,20.6,22.0,19.7,2.8,99.0,97.0
2020/03/18,17.4,20.1,16.4,75.7,98.0,95.0
2020/03/19,18.6,20.5,17.1,3.1,93.0,80.0
2020/03/20,20.7,24.2,18.0,,90.0,75.0
2020/03/21,22.7,28.0,19.1,1.0,88.0,72.0
2020/03/22,23.2,26.3,19.9,24.7,94.0,88.0
2020/03/23,25.0,30.0,21.5,0.3,85.0,66.0
2020/03/24,24.1,26.7,21.6,1.3,89.0,79.0
2020/03/25,21.1,24.7,19.5,35.8,98.0,96.0
2020/03/26,22.4,25.8,20.0,1.4,96.0,89.0
2020/03/27,25.6,29.0,22.4,,88.0,71.0
2020/03/28,24.1,27.8,21.6,0.9,93.0,83.0
2020/03/29,21.9,24.8,19.7,0.1,96.0,94.0
2020/03/30,19.7,24.4,17.6,2.2,88.0,80.0
2020/03/31,18.4,20.0,17.0,1.1,87.0,80.0
2020/04/01,18.9,20.3,17.3,,87.0,81.0
2020/04/02,18.9,19.8,17.9,2.5,98.0,94.0
2020/04/03,20.1,20.8,19.2,3.2,98.0,93.0
2020/04/04,18.5,19.7,17.3,0.7,90.0,83.0
2020/04/05,16.0,17.6,14.5,28.8,96.0,91.0
2020/04/06,18.1,22.0,14.6,7.2,87.0,67.0
2020/04/07,19.7,24.6,16.2,3.4,80.0,58.0
2020/04/08,20.4,25.8,17.2,,85.0,65.0
2020/04/09,22.4,27.5,18.4,,81.0,59.0
2020/04/10,22.8,25.5,20.6,,87.0,82.0
2020/04/11,24.7,29.6,21.8,0.0,86.0,73.0
2020/04/12,19.9,26.5,17.4,7.5,88.0,77.0
2020/04/13,15.8,21.4,14.0,6.1,94.0,87.0
2020/04/14,18.6,25.6,14.0,0.0,78.0,48.0
2020/04/15,20.2,25.6,15.5,,83.0,64.0
2020/04/16,21.3,23.0,20.0,0.7,97.0,92.0
2020/04/17,23.2,24.9,21.5,3.3,96.0,92.0
2020/04/18,24.9,27.5,22.0,9.9,89.0,80.0
2020/04/19,25.8,29.6,23.5,,88.0,78.0
2020/04/20,25.8,28.5,23.9,,91.0,84.0
2020/04/21,27.4,31.4,24.5,,84.0,67.0
2020/04/22,24.2,28.0,21.4,9.7,90.0,81.0
2020/04/23,19.6,23.2,17.9,54.6,89.0,71.0
2020/04/24,17.1,19.0,15.2,13.8,88.0,83.0
2020/04/25,17.7,21.4,14.8,1.6,86.0,66.0
2020/04/26,19.1,22.5,16.0,0.8,89.0,68.0
2020/04/27,22.3,31.0,15.6,,77.0,41.0
2020/04/28,24.0,32.0,17.6,,73.0,40.0
2020/04/29,24.0,29.5,19.5,,80.0,55.0
2020/04/30,23.5,27.5,20.4,,86.0,71.0
2020/05/01,23.3,25.4,22.2,1.4,93.0,90.0
2020/05/02,25.1,31.0,21.1,,82.0,63.0
2020/05/03,27.1,31.4,24.0,,82.0,70.0
2020/05/04,28.7,33.5,25.5,0.0,81.0,61.0
2020/05/05,28.9,33.8,25.8,,83.0,70.0
2020/05/06,28.2,32.5,24.6,,84.0,71.0
2020/05/07,28.5,31.4,26.3,,86.0,77.0
2020/05/08,29.3,33.3,26.5,,83.0,72.0
2020/05/09,27.5,33.5,22.4,11.2,83.0,62.0
2020/05/10,29.8,35.0,25.0,,79.0,63.0
2020/05/11,28.5,33.0,25.3,,83.0,68.0
2020/05/12,26.6,30.5,22.9,24.3,79.0,66.0
2020/05/13,26.0,29.6,24.5,0.6,90.0,81.0
2020/05/14,26.9,32.0,23.0,,79.0,59.0
2020/05/15,28.1,33.2,24.8,,81.0,66.0
2020/05/16,27.9,33.7,22.5,,78.0,63.0
2020/05/17,28.2,32.5,22.6,42.0,81.0,62.0
2020/05/18,26.8,33.2,20.9,21.8,85.0,72.0
2020/05/19,27.5,31.6,24.7,2.4,89.0,81.0
2020/05/20,29.6,34.0,26.5,,83.0,67.0
2020/05/21,30.7,37.6,25.8,,80.0,62.0
2020/05/22,30.3,33.7,28.0,,75.0,61.0
2020/05/23,27.4,30.8,25.0,22.3,89.0,79.0
2020/05/24,28.5,33.3,25.0,0.2,83.0,68.0
2020/05/25,29.4,33.9,26.2,1.5,83.0,69.0
2020/05/26,26.7,31.2,22.4,25.5,78.0,66.0
2020/05/27,25.6,28.9,23.0,1.8,83.0,65.0
2020/05/28,26.3,30.0,23.2,0.0,85.0,66.0
2020/05/29,27.2,31.6,24.0,5.2,87.0,71.0
2020/05/30,28.7,33.8,24.2,,82.0,62.0
2020/05/31,29.1,34.1,25.4,,82.0,63.0
2020/06/01,29.8,34.4,25.5,,81.0,60.0
2020/06/02,29.4,34.3,25.4,,77.0,58.0
2020/06/03,29.9,34.8,25.6,,79.0,63.0
2020/06/04,30.5,34.7,27.0,,77.0,61.0
2020/06/05,29.1,32.5,24.7,0.3,81.0,67.0
2020/06/06,28.0,31.0,26.0,0.1,87.0,82.0
2020/06/07,29.7,35.5,25.5,,80.0,65.0
2020/06/08,30.5,36.6,25.5,,78.0,59.0
2020/06/09,30.5,35.7,26.1,,77.0,57.0
2020/06/10,28.5,33.4,26.5,3.3,89.0,80.0
2020/06/11,27.7,32.7,24.3,2.3,84.0,72.0
2020/06/12,29.2,34.8,25.0,,79.0,62.0
2020/06/13,30.1,34.5,26.0,,77.0,65.0
2020/06/14,28.8,33.9,25.5,6.4,85.0,66.0
2020/06/15,26.3,29.5,24.9,5.5,91.0,86.0
2020/06/16,27.9,33.2,25.0,6.8,88.0,72.0
2020/06/17,28.5,32.0,26.0,1.9,86.0,72.0
2020/06/18,28.7,32.7,26.3,,85.0,67.0
2020/06/19,28.7,33.5,25.5,5.3,85.0,70.0
2020/06/20,29.2,33.5,26.0,,84.0,72.0
2020/06/21,29.8,33.8,26.4,0.9,81.0,68.0
2020/06/22,30.9,35.6,27.0,,78.0,61.0
2020/06/23,31.0,35.3,26.6,,77.0,64.0
2020/06/24,30.4,35.7,26.2,5.0,82.0,63.0
2020/06/25,28.9,32.0,26.9,21.5,87.0,75.0
2020/06/26,28.8,33.3,26.2,9.3,85.0,71.0
2020/06/27,29.5,34.5,26.0,10.4,82.0,64.0
2020/06/28,28.6,35.0,24.0,26.8,81.0,64.0
2020/06/29,30.1,35.0,26.5,,81.0,68.0
2020/06/30,29.9,34.7,26.2,,82.0,70.0
2020/07/01,29.3,34.2,26.0,,85.0,74.0
2020/07/02,28.1,33.7,25.0,5.1,87.0,67.0
2020/07/03,27.7,32.7,26.5,3.2,90.0,82.0
2020/07/04,27.7,32.2,24.5,14.9,87.0,67.0
2020/07/05,28.6,33.8,26.0,0.3,83.0,68.0
2020/07/06,29.4,33.6,26.0,1.0,83.0,72.0
2020/07/07,29.9,33.8,27.0,1.8,81.0,72.0
2020/07/08,29.0,34.2,23.2,27.2,80.0,67.0
2020/07/09,29.9,33.8,26.4,,81.0,68.0
2020/07/10,28.8,32.2,26.2,,88.0,79.0
2020/07/11,26.2,29.8,25.1,9.9,90.0,88.0
2020/07/12,26.6,29.6,24.5,11.7,90.0,83.0
2020/07/13,28.6,34.5,24.1,0.9,83.0,63.0
2020/07/14,28.5,34.2,23.8,1.7,81.0,66.0
2020/07/15,29.8,35.2,26.2,,82.0,63.0
2020/07/16,29.9,33.9,26.5,,82.0,71.0
2020/07/17,29.1,35.4,24.5,0.9,83.0,64.0
2020/07/18,29.3,33.8,25.8,,83.0,67.0
2020/07/19,29.9,33.3,27.5,,81.0,67.0
2020/07/20,27.2,30.9,25.2,8.8,90.0,84.0
2020/07/21,27.7,33.0,25.4,9.7,87.0,73.0
2020/07/22,29.0,33.5,25.1,,81.0,63.0
2020/07/23,29.2,34.2,25.0,,80.0,63.0
2020/07/24,29.8,35.6,25.1,,78.0,59.0
2020/07/25,29.8,34.4,25.5,,80.0,64.0
2020/07/26,30.0,34.2,26.0,,80.0,69.0
2020/07/27,27.3,31.6,24.2,2.5,87.0,79.0
2020/07/28,28.2,32.6,25.0,0.0,84.0,69.0
2020/07/29,28.9,33.5,25.1,6.4,84.0,70.0
2020/07/30,30.1,36.7,25.8,,80.0,58.0
2020/07/31,28.5,35.6,24.5,30.2,84.0,57.0
2020/08/01,27.9,32.3,25.0,1.8,86.0,73.0
2020/08/02,28.3,31.0,26.4,,80.0,78.0
2020/08/03,26.4,29.7,24.8,22.9,95.0,92.0
2020/08/04,27.2,33.5,25.0,23.1,91.0,74.0
2020/08/05,26.9,30.8,25.5,25.7,94.0,88.0
2020/08/06,26.4,29.0,24.6,18.0,95.0,88.0
2020/08/07,26.9,29.3,25.0,9.2,93.0,85.0
2020/08/08,28.7,33.3,25.4,0.0,85.0,65.0
2020/08/09,28.4,32.8,24.6,,88.0,76.0
2020/08/10,30.4,34.5,27.0,0.2,83.0,67.0
2020/08/11,29.4,33.9,25.0,4.4,81.0,70.0
2020/08/12,28.4,33.0,25.5,0.0,85.0,77.0
2020/08/13,27.6,33.7,25.0,7.6,89.0,70.0
2020/08/14,26.5,29.3,25.1,0.8,91.0,83.0
2020/08/15,27.1,31.0,24.5,0.4,86.0,72.0
2020/08/16,25.5,29.7,24.5,31.6,96.0,94.0
2020/08/17,25.7,29.6,23.8,12.8,92.0,83.0
2020/08/18,26.3,30.8,24.0,29.7,89.0,74.0
2020/08/19,26.6,31.7,24.0,,89.0,70.0
2020/08/20,27.2,33.7,24.5,0.1,87.0,65.0
2020/08/21,26.9,31.7,24.5,15.0,89.0,72.0
2020/08/22,27.8,33.5,24.0,26.9,86.0,66.0
2020/08/23,28.1,33.6,24.2,9.7,83.0,60.0
2020/08/24,28.9,34.0,26.0,,86.0,66.0
2020/08/25,28.8,35.0,25.0,,83.0,68.0
2020/08/26,28.2,36.4,23.1,68.2,85.0,61.0
2020/08/27,29.6,35.8,25.2,,82.0,57.0
2020/08/28,29.4,34.7,26.0,,85.0,68.0
2020/08/29,30.0,35.4,26.2,,83.0,63.0
2020/08/30,29.8,35.6,25.5,,77.0,55.0
2020/08/31,29.4,35.3,25.5,,81.0,59.0
2020/09/01,29.3,36.4,25.4,,80.0,57.0
2020/09/02,28.9,36.2,24.5,,80.0,57.0
2020/09/03,28.7,35.0,25.0,,85.0,66.0
2020/09/04,28.3,34.3,24.0,31.0,83.0,58.0
2020/09/05,29.1,33.8,25.6,,84.0,62.0
2020/09/06,29.8,34.4,26.5,,85.0,71.0
2020/09/07,26.2,30.8,23.5,44.2,92.0,86.0
2020/09/08,27.4,32.4,24.5,1.0,88.0,72.0
2020/09/09,27.5,32.4,25.5,3.3,89.0,79.0
2020/09/10,27.4,31.3,26.0,11.6,92.0,89.0
2020/09/11,28.0,31.4,25.5,,90.0,79.0
2020/09/12,27.4,30.0,25.4,4.4,93.0,88.0
2020/09/13,26.8,33.3,23.5,9.5,88.0,67.0
2020/09/14,26.9,30.4,24.8,0.6,91.0,78.0
2020/09/15,27.9,33.5,24.5,,88.0,72.0
2020/09/16,28.8,33.8,26.0,3.3,86.0,70.0
2020/09/17,29.0,34.2,26.2,,85.0,67.0
2020/09/18,26.1,28.8,25.2,,74.0,68.0
2020/09/19,25.1,27.9,23.5,0.2,80.0,74.0
2020/09/20,25.6,28.8,23.4,1.4,88.0,79.0
2020/09/21,26.6,30.7,24.5,1.3,90.0,76.0
2020/09/22,24.9,27.2,23.5,90.0,97.0,97.0
2020/09/23,25.1,27.0,23.5,3.3,95.0,88.0
2020/09/24,23.7,27.5,21.2,15.8,90.0,74.0
2020/09/25,25.5,29.1,23.2,3.6,93.0,82.0
2020/09/26,27.5,32.5,25.0,0.1,91.0,76.0
2020/09/27,24.3,29.1,22.4,10.4,89.0,76.0
2020/09/28,25.0,28.5,22.2,10.9,91.0,81.0
2020/09/29,27.5,33.3,24.0,0.1,88.0,68.0
2020/09/30,27.7,32.8,25.0,0.1,88.0,71.0
2020/10/01,26.9,31.0,24.6,,86.0,78.0
2020/10/02,27.7,33.3,24.0,0.7,85.0,62.0
2020/10/03,27.2,32.7,25.1,0.9,88.0,67.0
2020/10/04,26.6,31.5,24.3,6.8,92.0,82.0
2020/10/05,26.9,33.0,24.7,2.4,89.0,68.0
2020/10/06,24.2,26.8,22.6,0.8,84.0,76.0
2020/10/07,24.0,28.5,21.4,,79.0,64.0
2020/10/08,23.2,27.5,19.8,,77.0,63.0
2020/10/09,22.8,27.8,20.5,,78.0,70.0
2020/10/10,21.9,27.0,18.0,,80.0,62.0
2020/10/11,22.2,27.0,19.0,,79.0,61.0
2020/10/12,22.1,29.7,16.6,,85.0,60.0
2020/10/13,24.9,31.5,19.0,,77.0,54.0
2020/10/14,23.4,27.0,21.8,17.6,84.0,75.0
2020/10/15,22.6,24.7,21.2,6.7,89.0,84.0
2020/10/16,23.4,27.8,21.1,9.3,80.0,64.0
2020/10/17,22.1,26.8,19.6,,67.0,62.0
2020/10/18,22.9,26.2,20.5,,64.0,57.0
2020/10/19,21.4,23.2,20.5,0.0,71.0,64.0
2020/10/20,21.9,25.5,20.0,,65.0,61.0
2020/10/21,22.6,27.7,20.0,,66.0,49.0
2020/10/22,20.6,29.0,16.0,,76.0,44.0
2020/10/23,19.2,29.5,12.4,,74.0,32.0
2020/10/24,18.9,28.7,12.0,,77.0,42.0
2020/10/25,19.3,25.0,14.9,,84.0,62.0
2020/10/26,22.2,24.9,19.8,0.0,87.0,76.0
2020/10/27,24.3,29.4,21.3,1.8,87.0,68.0
2020/10/28,23.9,28.6,20.2,,81.0,62.0
2020/10/29,22.7,25.8,22.0,0.1,78.0,72.0
2020/10/30,21.9,23.5,20.0,1.7,82.0,71.0
2020/10/31,21.8,24.0,20.2,0.9,92.0,83.0
2020/11/01,23.3,26.6,20.4,,89.0,74.0
2020/11/02,22.4,25.0,21.2,0.5,83.0,65.0
2020/11/03,21.2,24.5,18.9,,65.0,58.0
2020/11/04,20.4,23.2,18.5,,73.0,63.0
2020/11/05,20.5,24.8,17.1,,86.0,68.0
2020/11/06,22.4,26.7,19.7,,85.0,64.0
2020/11/07,22.4,28.3,18.4,,81.0,55.0
2020/11/08,22.4,29.5,18.6,,78.0,43.0
2020/11/09,19.9,27.9,14.5,,77.0,36.0
2020/11/10,17.7,27.5,11.5,,73.0,31.0
2020/11/11,18.0,28.2,10.6,,74.0,34.0
2020/11/12,20.7,28.4,16.5,,74.0,39.0
2020/11/13,18.9,29.8,12.2,,74.0,33.0
2020/11/14,18.0,29.0,10.3,,73.0,34.0
2020/11/15,18.5,21.4,16.9,2.2,89.0,86.0
2020/11/16,20.1,21.8,18.5,4.1,94.0,89.0
2020/11/17,21.8,24.7,20.0,8.5,94.0,87.0
2020/11/18,23.7,28.3,21.5,0.0,90.0,73.0
2020/11/19,23.9,28.7,21.5,,88.0,71.0
2020/11/20,23.9,28.8,20.7,,86.0,64.0
2020/11/21,24.2,29.8,20.6,,85.0,60.0
2020/11/22,24.3,30.0,21.5,,84.0,59.0
2020/11/23,24.3,29.2,21.6,0.4,86.0,68.0
2020/11/24,23.3,26.4,21.5,0.0,87.0,76.0
2020/11/25,22.9,27.0,21.2,,87.0,71.0
2020/11/26,22.8,28.9,19.6,0.1,86.0,63.0
2020/11/27,21.5,25.5,19.8,,83.0,66.0
2020/11/28,19.4,23.5,17.5,,74.0,61.0
2020/11/29,18.4,23.9,14.5,,64.0,49.0
2020/11/30,17.2,23.9,12.5,,74.0,47.0
2020/12/01,18.7,22.8,15.9,,62.0,49.0
2020/12/02,18.4,22.1,16.0,,65.0,54.0
2020/12/03,17.5,20.8,15.2,,69.0,60.0
2020/12/04,16.0,18.5,14.4,,69.0,62.0
2020/12/05,13.0,18.2,9.4,,79.0,65.0
2020/12/06,13.4,21.8,7.9,,82.0,52.0
2020/12/07,16.1,20.5,12.4,,71.0,56.0
2020/12/08,17.1,21.0,14.6,,74.0,57.0
2020/12/09,15.5,22.2,12.2,,84.0,61.0
2020/12/10,17.4,22.6,15.0,,81.0,58.0
2020/12/11,17.4,22.5,13.4,,88.0,73.0
2020/12/12,20.5,25.2,17.6,,88.0,71.0
2020/12/13,21.7,26.5,18.4,,84.0,64.0
2020/12/14,18.3,22.3,15.7,1.9,89.0,77.0
2020/12/15,13.7,15.7,12.4,0.0,75.0,72.0
2020/12/16,11.9,13.5,10.5,,75.0,68.0
2020/12/17,11.3,13.4,10.1,,75.0,67.0
2020/12/18,12.0,14.5,10.2,,70.0,61.0
2020/12/19,12.9,15.2,11.1,,62.0,57.0
2020/12/20,13.6,16.5,11.6,,59.0,50.0
2020/12/21,12.3,18.5,7.3,,69.0,40.0
2020/12/22,14.5,21.0,9.5,,74.0,43.0
2020/12/23,16.4,20.0,14.0,,79.0,61.0
2020/12/24,18.3,24.2,14.6,,71.0,47.0
2020/12/25,17.2,22.5,15.2,,75.0,54.0
2020/12/26,17.4,21.7,14.0,,83.0,69.0
2020/12/27,20.3,24.8,17.3,,83.0,67.0
2020/12/28,20.7,23.6,18.8,,88.0,77.0
2020/12/29,21.4,25.8,19.9,,86.0,74.0
2020/12/30,17.5,20.9,16.2,,50.0,42.0
2020/12/31,13.6,19.0,12.1,,57.0,41.0
2021/01/01,10.9,19.3,5.4,,73.0,37.0
2021/01/02,10.5,20.5,3.8,,75.0,36.0
2021/01/03,11.7,21.5,4.4,,76.0,41.0
2021/01/04,12.3,19.6,5.7,,79.0,55.0
2021/01/05,15.8,19.5,13.2,,79.0,60.0
2021/01/06,14.9,17.2,14.0,,79.0,70.0
2021/01/07,12.4,14.0,11.5,,80.0,73.0
2021/01/08,10.0,11.7,8.7,,63.0,55.0
2021/01/09,9.5,12.4,8.0,,58.0,49.0
2021/01/10,10.2,13.8,8.0,,58.0,50.0
2021/01/11,11.5,15.0,8.8,,48.0,36.0
2021/01/12,12.8,19.2,8.6,,59.0,29.0
2021/01/13,12.3,21.5,4.5,,67.0,32.0
2021/01/14,12.8,22.6,5.4,,75.0,45.0
2021/01/15,13.7,21.6,7.2,,81.0,54.0
2021/01/16,15.8,17.5,14.4,0.0,90.0,81.0
2021/01/17,14.8,15.9,13.5,0.5,75.0,54.0
2021/01/18,13.6,21.5,8.6,,69.0,40.0
2021/01/19,12.2,21.8,5.5,,76.0,47.0
2021/01/20,11.5,15.5,7.3,,88.0,78.0
2021/01/21,15.9,19.9,13.2,,86.0,74.0
2021/01/22,17.7,21.5,15.1,,86.0,67.0
2021/01/23,15.6,20.9,12.2,,90.0,80.0
2021/01/24,18.9,24.6,15.8,,81.0,56.0
2021/01/25,19.6,22.8,17.7,0.5,91.0,84.0
2021/01/26,20.5,25.3,17.9,,86.0,71.0
2021/01/27,19.4,21.9,18.0,,84.0,72.0
2021/01/28,18.1,20.0,16.6,,70.0,53.0
2021/01/29,17.0,21.2,15.5,,65.0,53.0
2021/01/30,16.2,18.4,14.9,,85.0,77.0
2021/01/31,16.7,18.3,15.6,0.0,94.0,88.0
2021/02/01,19.4,24.8,16.9,0.8,88.0,74.0
2021/02/02,19.3,22.1,17.0,,88.0,75.0
2021/02/03,19.1,23.5,15.4,,86.0,66.0
2021/02/04,18.7,22.8,16.0,,86.0,69.0
2021/02/05,18.8,24.3,14.5,,83.0,61.0
2021/02/06,19.2,25.7,14.8,,82.0,60.0
2021/02/07,19.4,27.0,14.0,,80.0,49.0
2021/02/08,18.9,21.9,16.6,,78.0,66.0
2021/02/09,15.0,18.4,14.2,38.3,95.0,93.0
2021/02/10,17.3,24.6,12.5,,80.0,50.0
2021/02/11,16.2,22.5,11.0,,83.0,55.0
2021/02/12,17.7,24.4,13.7,,80.0,53.0
2021/02/13,18.0,22.4,14.5,,85.0,64.0
2021/02/14,19.4,24.5,16.4,,84.0,64.0
2021/02/15,19.2,24.9,15.0,,83.0,60.0
2021/02/16,20.3,24.8,18.2,0.5,87.0,70.0
2021/02/17,18.2,20.6,16.0,0.4,75.0,62.0
2021/02/18,18.6,22.8,15.6,,80.0,53.0
2021/02/19,17.7,21.6,16.4,,85.0,71.0
2021/02/20,17.3,23.7,12.7,,83.0,60.0
2021/02/21,20.9,27.1,16.6,,76.0,51.0
2021/02/22,20.5,26.3,16.8,,80.0,64.0
2021/02/23,21.7,26.0,18.3,,81.0,63.0
2021/02/24,19.6,22.1,18.6,,91.0,87.0
2021/02/25,20.4,22.6,19.0,5.2,95.0,93.0
2021/02/26,23.3,28.7,20.2,,83.0,57.0
2021/02/27,18.6,24.0,17.0,,80.0,78.0
2021/02/28,17.0,18.7,15.6,2.3,96.0,94.0
2021/03/01,20.7,25.0,18.0,1.6,92.0,80.0
2021/03/02,19.1,22.3,17.6,,61.0,51.0
2021/03/03,16.7,19.0,15.6,,82.0,73.0
2021/03/04,16.4,18.3,15.2,,86.0,80.0
2021/03/05,19.2,24.2,16.5,0.0,88.0,73.0
2021/03/06,22.9,24.9,19.4,0.2,82.0,62.0
2021/03/07,23.1,27.0,20.5,,71.0,55.0
2021/03/08,21.4,23.2,20.2,0.0,88.0,82.0
2021/03/09,21.6,23.2,20.5,1.7,93.0,90.0
2021/03/10,22.3,24.5,20.4,1.9,89.0,80.0
2021/03/11,21.7,22.9,20.0,2.5,92.0,88.0
2021/03/12,22.8,27.5,19.9,0.0,87.0,71.0
2021/03/13,22.3,26.2,19.9,,87.0,73.0
2021/03/14,21.6,25.2,18.6,,87.0,69.0
2021/03/15,22.2,23.8,21.0,,87.0,79.0
2021/03/16,22.0,23.2,21.1,,94.0,90.0
2021/03/17,22.4,23.4,21.7,,95.0,92.0
2021/03/18,22.7,24.8,21.6,0.0,93.0,87.0
2021/03/19,23.0,24.6,21.7,0.5,93.0,88.0
2021/03/20,23.1,25.0,21.5,0.3,94.0,88.0
2021/03/21,19.3,23.4,13.7,31.6,85.0,56.0
2021/03/22,16.8,20.2,13.5,,61.0,51.0
2021/03/23,17.2,23.0,14.0,,70.0,45.0
2021/03/24,18.8,24.0,15.3,,77.0,59.0
2021/03/25,18.6,21.1,17.4,0.5,95.0,92.0
2021/03/26,20.2,21.6,19.0,5.5,99.0,98.0
2021/03/27,22.0,23.1,20.6,4.8,97.0,94.0
2021/03/28,23.4,25.8,21.8,0.1,90.0,84.0
2021/03/29,24.9,29.5,22.3,0.3,85.0,72.0
2021/03/30,24.7,26.3,23.5,,90.0,86.0
2021/03/31,25.5,30.0,22.1,,85.0,67.0
2021/04/01,26.5,30.5,23.5,,83.0,64.0
2021/04/02,26.4,30.7,24.0,,85.0,72.0
2021/04/03,24.8,26.6,23.8,0.0,94.0,91.0
2021/04/04,24.3,28.2,22.2,14.7,92.0,79.0
2021/04/05,21.4,24.5,20.2,15.2,90.0,83.0
2021/04/06,22.8,26.7,20.1,0.0,88.0,77.0
2021/04/07,23.8,27.8,22.5,1.3,91.0,87.0
2021/04/08,25.6,30.8,22.5,,84.0,66.0
2021/04/09,19.4,26.7,17.7,5.8,82.0,79.0
2021/04/10,18.6,20.0,17.7,0.1,90.0,86.0
2021/04/11,22.0,25.5,19.0,2.8,93.0,84.0
2021/04/12,24.1,26.5,22.4,0.5,92.0,84.0
2021/04/13,24.0,25.6,22.7,0.0,91.0,85.0
2021/04/14,23.8,25.5,22.5,,95.0,92.0
2021/04/15,24.3,26.4,22.8,,92.0,87.0
2021/04/16,25.2,29.1,23.1,0.1,92.0,85.0
2021/04/17,22.1,27.0,20.3,22.1,91.0,87.0
2021/04/18,20.7,22.0,19.2,0.7,90.0,83.0
2021/04/19,23.5,29.3,20.3,0.4,89.0,77.0
2021/04/20,26.8,32.5,23.3,0.2,81.0,63.0
2021/04/21,27.9,32.0,24.0,,78.0,61.0
2021/04/22,27.9,32.0,24.7,,80.0,62.0
2021/04/23,26.5,28.9,24.6,,85.0,81.0
2021/04/24,27.7,31.0,25.1,,85.0,72.0
2021/04/25,27.2,29.6,25.4,0.1,90.0,84.0
2021/04/26,24.8,27.7,22.4,14.2,86.0,76.0
2021/04/27,22.5,26.1,20.6,,79.0,71.0
2021/04/28,21.6,23.7,19.8,0.4,85.0,81.0
2021/04/29,22.7,30.0,18.0,6.9,77.0,50.0
2021/04/30,23.7,30.2,18.8,,82.0,63.0
2021/05/01,26.1,32.3,22.3,,79.0,59.0
2021/05/02,27.0,32.0,24.2,,80.0,69.0
2021/05/03,28.6,33.7,24.6,0.3,79.0,64.0
2021/05/04,29.1,34.3,25.4,,75.0,58.0
2021/05/05,24.4,30.3,21.5,48.9,90.0,82.0
2021/05/06,25.0,30.4,21.3,,82.0,65.0
2021/05/07,27.1,31.8,23.8,,83.0,66.0
2021/05/08,27.8,32.5,24.5,,78.0,63.0
2021/05/09,28.0,32.2,25.4,,82.0,71.0
2021/05/10,29.6,34.5,25.7,,76.0,59.0
2021/05/11,27.7,34.3,22.5,9.4,82.0,62.0
2021/05/12,28.7,33.8,24.1,,82.0,65.0
2021/05/13,24.0,32.8,21.0,33.4,92.0,74.0
2021/05/14,26.2,33.0,22.4,8.0,90.0,74.0
2021/05/15,28.1,33.6,24.5,0.6,86.0,69.0
